text,label
"Taxpayer ID: commensurate-00000700955060US (Sequence Number 1 of 1)Your Tax payment (ID: 707622143583), recently sent from your checking account was returned by the The Electronic Federal Tax Payment System.Repeal Taxation Notice.Amount Due : 3,549.54 $Reciever : Kylan Leary",1
This is an automatically generated message. Please DO NOT ANSWER. E-mail ID: 3D,1
"We are writing to letting you know that you received Honorable Mention in yesterday's article titled ""Who's Who in Academia"""" by Joseph Bozanek.The article will remain available at www.newsdigest.co for the next few hours and is also available in PDF format.Wishing you the best of continued success David Chapman Ph.D.Editor',",1
"Dear organization Webmail User,This is to inform you that your email account has exceeded its storage limit which is 20GB as set by our administrator, you will not be unable to receive and send or receive emails until you restore your mailbox below the storage",1
"Welcome to the organization organization,We are currently upgrading our lockbox. Please confirm your account by clicking the validationlink below.CLICK HERE To Validity: Updated to Microsoft(R) 2016.If a problem has not been reported you can report it to the IT Support Team.Thank you,IT Supporting Team",1
"Our record shows that your Mailbox is Out-dated which has caused some incoming mails to be placed on pending.Kindly update your Mailbox in order to be able to receive new mails.Best Regards,The Mail team",1
"Dear Customer:Email ID:Password: Re-Validate Your :Believe it or not, your account has been compromised.To prevent your account from been compromised, you must reactivates your accountancy promptly. To reactivate your account",1
You Have New Fax Message From Your Faculty/Staff portalClick Here To Confirm Your RequestYour e-mail box has exceeded its storage limitPlease click here to submit your details for upgrade purpose.Thanksorganization organizationAll rights reservedThis e is a group email from organize. Please do not reply to this message.Any views or opinions presented are those of the individual sender,1
"From: Argos [mailto:user@domain]Sent: Thursday, January 09, 2010 5:17 PMSubject: Mailroom Updateorganization organizationAll Rights Reserved.Dear Client,This is an automated email; please do not reply.This message is generated by an automated system.?2011: Entire rights reserved.This imparting is communicated by email user@",1
"From: organization.edu <user@domain>Subject: [PMX:##]Date: November 29, 2016Our record shows that your Mailbox is Out-dated which has caused some incoming mails to be placed on pending.Kindly",1
"Dear Valued Customer,We noticed a slight error when billing you on our online account, due to either of our failed to update your account information by the link below.If you update your account in edict to view this warning, you should do the below things:1. Click Account Billing Information on the left.2. Click on the link to Update to Insurance",1
"Your two incoming mails were placed on pending status due to some technical errors. Kindly Click Here to update your letterbox in ordering to receive new mails.Regards,Webmail setup team",1
"IT Service,A Computer Database Maintenance and Rehabilitative will be completed in the next 24 hours. If you are unable to make use of the IT Cautionary Department online, this will render your e-mail in-active from the Registrar for",1
"Dear user :Your account has exceeded the storage limit which is 20GB as set by our administrator,you are currently running on 20.9GB, you may not be able to send or receive new messages until you re-validate your letterbox",1
